id,brand,title,sold_price,actual_price,url,img
17241594,Sangria,Sangria Women Green & Rust Orange Striped Printed Palazzos,1699,1699,https://www.myntra.com/17241594,http://assets.myntassets.com/assets/images/17241594/2022/3/15/91245793-0ab1-4d58-a2e9-5935a7c945321647342347122-Sangria-Women-Palazzos-1511647342346480-2.jpg
13358410,Molcha,Molcha Women Black Solid Pant Palazzos,1665,1665,https://www.myntra.com/13358410,http://assets.myntassets.com/assets/images/productimage/2021/1/5/8d25412e-f365-469e-b741-cd94f6bd9eec1609824026663-1.jpg
16619200,Cub McPaws,Cub McPaws Girls Blue & White Printed Palazzos,1399,1399,https://www.myntra.com/16619200,http://assets.myntassets.com/assets/images/16619200/2021/12/27/92c07960-7cad-40a1-bfa9-f4c3102006361640601303479Palazzos1.jpg
13474542,Vishudh,Vishudh Women Green & White Striped Straight Cropped Palazzo,1099,1099,https://www.myntra.com/13474542,http://assets.myntassets.com/assets/images/productimage/2021/1/19/bc9e955c-c7bc-483e-8bf6-5bc48771a0d51611051959766-1.jpg
17309756,Clora Creation,Clora Creation Women Yellow & White Set Of 3 Knitted Ethnic Palazzos,2699,2699,https://www.myntra.com/17309756,http://assets.myntassets.com/assets/images/17309756/2022/2/26/ca6f5099-b8c3-4a2d-8e54-197b36ec9c501645871974279CloraCreationWomenMultiPalazzos1.jpg
12388704,Juniper,Juniper Women Navy Blue Printed Flared Palazzos,1799,1799,https://www.myntra.com/12388704,http://assets.myntassets.com/assets/images/12388704/2020/9/2/7b99d149-31f4-44bf-832b-67e1cc9cd7581599053968052JuniperIndigoCottonPrintedFlaredPalazzo1.jpg
13447218,Biba,Biba Women Beige & Golden Printed Wide Leg Layered Palazzos,2599,2599,https://www.myntra.com/13447218,http://assets.myntassets.com/assets/images/13447218/2021/1/20/ae290c4d-415b-41a5-98e9-514edc77aa2b1611141518899-Biba-Women-Palazzos-2181611141517884-1.jpg
13646388,W,W Women Off-White & Black Printed Flared Maxi Skirt,3999,3999,https://www.myntra.com/13646388,http://assets.myntassets.com/assets/images/productimage/2021/2/11/81644e34-bfea-461b-89b4-b98974faf0ed1613020256972-1.jpg
15393712,TAG 7 PLUS,TAG 7 PLUS Women Cream Solid Flared Plus Size Rayon Palazzo,2279,2279,https://www.myntra.com/15393712,http://assets.myntassets.com/assets/images/15393712/2021/9/7/593a261e-ad0b-4c55-b07f-c6783b185e851631020002954TAG7WOMENBUTTERCREAMEXCESSFLAREDRAYONPALAZZO1.jpg
14022606,TAG 7,TAG 7 Women Black & Lime Green Solid Flared Palazzos,3699,3699,https://www.myntra.com/14022606,http://assets.myntassets.com/assets/images/productimage/2021/4/5/4ad6bee7-9fc1-43bf-889b-4c9cde673f901617603194705-1.jpg
17897110,PATRORNA,PATRORNA Women Black Solid Knee Length Skirt,1999,1999,https://www.myntra.com/17897110,http://assets.myntassets.com/assets/images/17897110/2022/4/16/074d2559-0c8c-49b0-ad23-3c5a9b7c4beb1650091492290PATRORNAWomenBlackSolidKneeLengthSkirt1.jpg
17325788,SASSAFRAS,SASSAFRAS Women Light Yellow Solid Tulle Midi Skirt,1899,1899,https://www.myntra.com/17325788,http://assets.myntassets.com/assets/images/17325788/2022/3/11/019455a2-e55d-4065-91b6-6e52d86f51c31647001380665-SASSAFRAS-Women-Light-Yellow-Solid-Tulle-Midi-Skirt-36216470-1.jpg
